album_id,title,artist_id,album_type,release_year,release_date,track_count,label,upc,spotify_id,musicbrainz_id,source_dataset
4mX1pzBgZbJjbnRNdjl119,Wanna Be With You,artist:7c7536ae-0f95-6377-b056-25b6696c32ce,album,2005,,1,,,4mX1pzBgZbJjbnRNdjl119,,tidy_tuesday_dbcl
4mXvO2HXDQLrttveDbB0hB,"Memo, the Beat Tape",artist:1ee9c13b-e878-3a7a-414b-7bbd7f678048,album,2017,,1,,,4mXvO2HXDQLrttveDbB0hB,,tidy_tuesday_dbcl
4ma9MaJkpnxMSvKLsRl51C,The Beat Generation 10th Anniversary Collection - Mixed And Compiled By Dj Spinna & Mr Thing,artist:8c96d0ea-4699-044a-31ef-e6f1b6740c1b,album,2008,,1,,,4ma9MaJkpnxMSvKLsRl51C,,tidy_tuesday_dbcl
4maCKIuFENgcB1CW1u3e6r,Quelli come me,artist:0131d0fc-ab73-1639-f227-57b55cbdbf55,album,2019,,1,,,4maCKIuFENgcB1CW1u3e6r,,tidy_tuesday_dbcl
4metRe5Z7olj7AIzTg4guy,Machika (Dillon Francis Remix),artist:cf28d15e-0386-3808-71b4-46280d274aec,album,2018,,1,,,4metRe5Z7olj7AIzTg4guy,,tidy_tuesday_dbcl
4mfFCcN9DYNmgmyNSzOnX0,How I Talk,artist:b26af003-a10a-4499-74ba-6d6a514eee2b,album,2018,,1,,,4mfFCcN9DYNmgmyNSzOnX0,,tidy_tuesday_dbcl
4mgttktrNENk1Z2d46jS3H,The Alphabeat (Radio Edit),artist:d0394a70-75e3-0b98-5151-09ff17e970ab,album,2012,,1,,,4mgttktrNENk1Z2d46jS3H,,tidy_tuesday_dbcl
4mkDn21SaLqv6CvWEdW0Cy,Psalm Trees,artist:fe7aab11-b89c-a0fd-8954-1c54fd9971fc,album,2018,,1,,,4mkDn21SaLqv6CvWEdW0Cy,,tidy_tuesday_dbcl
4mkbeF9ZPHr7DboGIgJPAN,Live Forever (Remixed),artist:4365337f-bbf5-347d-88fe-2a8bc63f00cc,album,2015,,1,,,4mkbeF9ZPHr7DboGIgJPAN,,tidy_tuesday_dbcl
4mkvtXQd6rD7zuAHhexEvb,Levels,artist:ce451d4e-849c-db27-99d3-ef8b20647d9f,album,2011,,1,,,4mkvtXQd6rD7zuAHhexEvb,,tidy_tuesday_dbcl
4mnEERSYFwmvONQXRA5rgu,Open Fire,artist:397ea952-29a3-337e-2528-e8d6fcd78606,album,1985,,1,,,4mnEERSYFwmvONQXRA5rgu,,tidy_tuesday_dbcl
4mnWMtvvwK9Ax2RsxBqAkv,Iii (Temples Of Boom),artist:58099333-b1d8-a594-5142-b36263ffd560,album,1995,,2,,,4mnWMtvvwK9Ax2RsxBqAkv,,tidy_tuesday_dbcl
4moHHnwpoQjx4tRadbeHWu,Klunserbeats - Live,artist:96313a77-aa7b-e81a-df54-3a6838cd65ff,album,2009,,1,,,4moHHnwpoQjx4tRadbeHWu,,tidy_tuesday_dbcl
4mqj6zfyzY4xgwCwm70lJY,"Less Precious, Pt. III",artist:ecc642a1-ec4a-64a2-eea2-7182b66535d4,album,2019,,2,,,4mqj6zfyzY4xgwCwm70lJY,,tidy_tuesday_dbcl
4mwxvOV9XdWUpt6OrQa4j6,Street Certified - The Mixtape,artist:eeb750d1-7b0e-7330-8cf3-6acce5ae38e4,album,2006,,1,,,4mwxvOV9XdWUpt6OrQa4j6,,tidy_tuesday_dbcl
4mzsZJ8apTlyqRRJgJcFY9,Don't Start Now (Kungs Remix),artist:f40312bf-efb2-5034-0360-eada74cb64c4,album,2019,,1,,,4mzsZJ8apTlyqRRJgJcFY9,,tidy_tuesday_dbcl
4n1tYB2t7IsIPoyCSooPHK,Signs Of A Struggle,artist:12200f89-f43f-50ce-558a-c29e0552dba5,album,2005,,1,,,4n1tYB2t7IsIPoyCSooPHK,,tidy_tuesday_dbcl
4n61AzRaSatldiPPDRCbO0,Warriors Of Rock,artist:ba70f1f8-cd15-ee8a-8bdc-52fb63477232,album,2010,,1,,,4n61AzRaSatldiPPDRCbO0,,tidy_tuesday_dbcl
4n6wm128CH98FF29p9GHzF,Hookah & Sheridan's (Bachata Version),artist:5414c053-ef7c-8fa1-143d-a404d5a531a3,album,2019,,1,,,4n6wm128CH98FF29p9GHzF,,tidy_tuesday_dbcl
4n7kOauHRMuQ97McSDr0zm,Don't Waste My Time,artist:166c1a6b-80c6-68af-c396-566fb7761555,album,2019,,1,,,4n7kOauHRMuQ97McSDr0zm,,tidy_tuesday_dbcl
4nAIqmKELnBEXEkYg1pMic,Shine,artist:4595a5f5-770e-5d36-8e8e-61d8e82d432f,album,2008,,1,,,4nAIqmKELnBEXEkYg1pMic,,tidy_tuesday_dbcl
4nCftrm5v7amR0TGNVrB2F,Body to Body,artist:9286225d-ffd1-efd7-316e-d1c709380d6b,album,2017,,1,,,4nCftrm5v7amR0TGNVrB2F,,tidy_tuesday_dbcl
4nGgsSvYoUhQXAKNsRp63n,Zaza (Remixes),artist:35fb9e93-1a13-818b-a3c3-129beaef0b49,album,2015,,1,,,4nGgsSvYoUhQXAKNsRp63n,,tidy_tuesday_dbcl
4nJWztDJc5s7Qj8BKcVXKt,OdeToYou,artist:318fe232-38aa-1987-21c7-f6c144be8f16,album,2016,,1,,,4nJWztDJc5s7Qj8BKcVXKt,,tidy_tuesday_dbcl
4nLMLwvw1JWF0miLCJLmXa,La Paleta (feat. C-Kan),artist:ca19bb52-2773-b0a5-c90d-d68d3ad87d97,album,2019,,1,,,4nLMLwvw1JWF0miLCJLmXa,,tidy_tuesday_dbcl
4nLjsia74UENIcbU3tIXUn,Younger (Club Mix),artist:4920089e-f1a8-d8f1-6d12-93c5150fd46e,album,2019,,1,,,4nLjsia74UENIcbU3tIXUn,,tidy_tuesday_dbcl
4nMQfmCvZ4qG8FDHrIuMsL,Ice Cream Man,artist:8d9228d2-5284-3207-e56c-94b87c45de76,album,1996,,2,,,4nMQfmCvZ4qG8FDHrIuMsL,,tidy_tuesday_dbcl
4nO7EUWCOzqHK3iGDXDzzU,Make Yourself - Tour Edition,artist:a6aa703d-4abb-f7e9-cb6a-14c69d2b8828,album,1999,,2,,,4nO7EUWCOzqHK3iGDXDzzU,,tidy_tuesday_dbcl
4nPSFdPtaZwp7oyy5bTumn,Lucky Girl,artist:aede0a12-9065-3c25-412d-fb15cb9bb63c,album,2007,,1,,,4nPSFdPtaZwp7oyy5bTumn,,tidy_tuesday_dbcl
4nPz3oXhsfAe1ryzvE1CA1,Hip Hop Homeland North East,artist:8ab993c6-1a1b-f1ae-8b1e-2bdf01c38589,album,2016,,1,,,4nPz3oXhsfAe1ryzvE1CA1,,tidy_tuesday_dbcl
4nSrZpP1KE3qFLMxMHjN5u,Ghost in the Machine,artist:335180d0-46b3-e962-e7c7-c293bbc0a484,album,2015,,1,,,4nSrZpP1KE3qFLMxMHjN5u,,tidy_tuesday_dbcl
4nWJYumRsssAbMgzgYBFPW,Orange,artist:502c5dfd-8023-9c9e-afc5-577ac67d3f3b,album,2019,,1,,,4nWJYumRsssAbMgzgYBFPW,,tidy_tuesday_dbcl
4nYhsrhId4Kd2li3cj0N2P,Stole Your Car,artist:c59194bf-7b55-c326-9ac9-03a67064574e,album,2018,,1,,,4nYhsrhId4Kd2li3cj0N2P,,tidy_tuesday_dbcl
4ncQaTltmK5OrBS3cgZFxX,Feel Better,artist:3aea8d01-1219-6a7d-3b41-16351672c7fe,album,2019,,1,,,4ncQaTltmK5OrBS3cgZFxX,,tidy_tuesday_dbcl
4neCnzMtmU17KbEDWcLrcR,Tipo Baianinho de Mauá,artist:58e5af9d-38d9-0732-3a88-2faa2288d063,album,2020,,1,,,4neCnzMtmU17KbEDWcLrcR,,tidy_tuesday_dbcl
4neIU9gg7nkWZkNltoi4lq,Stuck In The Middle With You - The Hits Collection,artist:885bbe05-d47e-d559-28fb-06297b981a13,album,1998,,1,,,4neIU9gg7nkWZkNltoi4lq,,tidy_tuesday_dbcl
4nfa816hAo6qoIHzrVsELJ,Better Off Alone,artist:8cf4bdba-156e-3e73-98ae-ad1275a6572b,album,1999,,1,,,4nfa816hAo6qoIHzrVsELJ,,tidy_tuesday_dbcl
4nfeO1IruXT0Wrw19llZsm,Lightning EP,artist:cf96a3be-5a1f-a7b0-320f-5372b22c46bc,album,2014,,1,,,4nfeO1IruXT0Wrw19llZsm,,tidy_tuesday_dbcl
4ngC2ggf3m0zex4WXgZWS4,Pinoy Biggie Hits Rewind,artist:e98f016b-fc01-e9c6-285c-435a723f6662,album,2007,,1,,,4ngC2ggf3m0zex4WXgZWS4,,tidy_tuesday_dbcl
4nkvuXHHCudND5h5fAT2wp,Horace Brown,artist:2425a81b-f494-3602-2c2e-2d0da8fc2c31,album,1996,,1,,,4nkvuXHHCudND5h5fAT2wp,,tidy_tuesday_dbcl
4nlRDVViNwGwazr0ttQmZe,Collections,artist:e6fee4a1-e57c-a26e-9d1b-5764fc14ef26,album,2007,,3,,,4nlRDVViNwGwazr0ttQmZe,,tidy_tuesday_dbcl
4nneOM4v04jUA5AROq5qr3,Silences,artist:33c81313-0767-fd60-5cf8-cad9ec1b4d80,album,2019,,1,,,4nneOM4v04jUA5AROq5qr3,,tidy_tuesday_dbcl
4nqz0dunYNDm1SbuXSskVV,Like a Hurricane,artist:51fd3484-da39-c0ad-acaf-3e9df86966f5,album,2018,,2,,,4nqz0dunYNDm1SbuXSskVV,,tidy_tuesday_dbcl
4nsgu9TfBb9d9GPMrKYNdL,ACIIID,artist:2a80151e-ba1f-e832-34cc-5b67a9b33472,album,2014,,1,,,4nsgu9TfBb9d9GPMrKYNdL,,tidy_tuesday_dbcl
4ntMfKbnyDVrOWdxiAQWks,Vacia Sin Mi,artist:3467ed75-a0a0-0667-38fb-90d09be0c12f,album,2019,,1,,,4ntMfKbnyDVrOWdxiAQWks,,tidy_tuesday_dbcl
4nv5GFXmlbxwXfgl9l3Fvy,Дети капитана Гранта,artist:667fc4b5-b0b1-04e4-33cb-5cf52647823c,album,2015,,1,,,4nv5GFXmlbxwXfgl9l3Fvy,,tidy_tuesday_dbcl
4nwOwZN4sfWdvWq2e3Z6jH,Show Me,artist:3a6819fb-a905-8143-f0d6-29b13e0d5b7c,album,2013,,1,,,4nwOwZN4sfWdvWq2e3Z6jH,,tidy_tuesday_dbcl
4nwm9VAwFZhofaWrT2HYRb,AMG,artist:7576bff6-bd24-9ecd-6f3a-dc8a8d33d4d6,album,2014,,2,,,4nwm9VAwFZhofaWrT2HYRb,,tidy_tuesday_dbcl
4nxQjehhB3Fn8u1yuhFNoy,Stay,artist:ccedea00-61b1-a5cd-d095-6866801a99ab,album,2019,,1,,,4nxQjehhB3Fn8u1yuhFNoy,,tidy_tuesday_dbcl
4nyzqtq4lTNILcp53NSz5G,I Get The Bag (feat. Migos),artist:7117b418-a4c5-b2cb-deaa-1c93d8c3bf12,album,2017,,1,,,4nyzqtq4lTNILcp53NSz5G,,tidy_tuesday_dbcl
4nzjumkDZXVgy0ewgSi6A8,Dejar de Extrañarte,artist:dea30aa3-c1db-d50e-739f-1ebf662f5b71,album,2019,,1,,,4nzjumkDZXVgy0ewgSi6A8,,tidy_tuesday_dbcl
4o2VY9DG4nLO3RXQkfi3UP,Inzombia,artist:fa83f404-79a0-4df2-1964-1b58c911b417,album,2016,,1,,,4o2VY9DG4nLO3RXQkfi3UP,,tidy_tuesday_dbcl
4o2dimfd0Umuqei4gKhZIw,The Launch,artist:cac75216-e4b2-8ee1-e81e-466bc05b6e22,album,2019,,1,,,4o2dimfd0Umuqei4gKhZIw,,tidy_tuesday_dbcl
4o3G5jkb2iGQPzIsXiLYa3,Hurt U,artist:9e39b8ed-d047-9ccc-f56a-d4344ea44ec9,album,2019,,1,,,4o3G5jkb2iGQPzIsXiLYa3,,tidy_tuesday_dbcl
4o3RJndRhHxkieQzQGhmbw,Sam's Town,artist:f8ea1c11-3a70-905a-8296-e7973d743a5e,album,2006,,1,,,4o3RJndRhHxkieQzQGhmbw,,tidy_tuesday_dbcl
4o5NlEZ42fd1GJeKmTA62u,Creedence Covers The Classics,artist:59220fe4-b8a3-a7f2-2ac1-0696185c2fe1,album,2009,,2,,,4o5NlEZ42fd1GJeKmTA62u,,tidy_tuesday_dbcl
4o7wQGzUjVYuQU1ItPormh,Sound Of The Apocalypse,artist:cc5c51de-6c1f-5c7a-89b5-321e412c7432,album,2007,,1,,,4o7wQGzUjVYuQU1ItPormh,,tidy_tuesday_dbcl
4oAXsnuMvQaZsWmEqtcN9L,Fool Again,artist:6c746a24-edba-aeda-cdab-03cc154288e5,album,2019,,1,,,4oAXsnuMvQaZsWmEqtcN9L,,tidy_tuesday_dbcl
4oBPTnoQJZbv2oeF64GofN,God Is Good,artist:0f1d6cfe-a1a0-546a-b363-2e413c2757ac,album,2018,,1,,,4oBPTnoQJZbv2oeF64GofN,,tidy_tuesday_dbcl
4oCGmYsAQOWt2ACWTpNUU6,Melodrama,artist:31fe85ee-0554-03d6-e436-57043c2b0ae3,album,2017,,1,,,4oCGmYsAQOWt2ACWTpNUU6,,tidy_tuesday_dbcl
4oDYsMBe7KtOu12VNMO75k,Pretenders [Expanded & Remastered],artist:749f4ba4-fb77-b71d-ab1c-8ff1e1593914,album,1980,,1,,,4oDYsMBe7KtOu12VNMO75k,,tidy_tuesday_dbcl
4oG64fJsDnfS9SZb3Jj1er,Illmatic,artist:b9d04cd4-7823-420f-a061-075ba05345de,album,1994,,2,,,4oG64fJsDnfS9SZb3Jj1er,,tidy_tuesday_dbcl
4oHNWLyk2xouCbwDJswhYl,OMG It's LIT Vol. 3,artist:08ce2304-d5f7-2d81-0179-16b21a6fa4d8,album,2018,,1,,,4oHNWLyk2xouCbwDJswhYl,,tidy_tuesday_dbcl
4oIbhyy9UZlP4JgN0IFciv,IF YOU PRAY RIGHT,artist:e9a48848-acdb-bc02-d25d-6ba2cac0ec97,album,2019,,1,,,4oIbhyy9UZlP4JgN0IFciv,,tidy_tuesday_dbcl
4oKibYT01YNQvioTOsZVZT,Nuit d'azur,artist:cf0f27ae-694e-adad-ac3f-d6354d990bc6,album,2018,,1,,,4oKibYT01YNQvioTOsZVZT,,tidy_tuesday_dbcl
4oNNhueT6KVYLxpkdd5x3d,My Gang,artist:5d9e5013-bf70-14de-eb8f-1b9d2158f534,album,2019,,1,,,4oNNhueT6KVYLxpkdd5x3d,,tidy_tuesday_dbcl
4oNTQtyqMltQXSnrmgMYWh,Crop Circles,artist:74f0c8a8-d903-d6f6-6523-1ce332bbb1d3,album,2019,,1,,,4oNTQtyqMltQXSnrmgMYWh,,tidy_tuesday_dbcl
4oQhDQDKMeI6IMlwpXt3j8,Agent Provocateur,artist:86145c0e-c100-303f-5e97-95b2b5aedfa6,album,1984,,1,,,4oQhDQDKMeI6IMlwpXt3j8,,tidy_tuesday_dbcl
4oRJE0jbFZYzA1uIMtfXSk,Death & Desire (feat. Harrison) [Laidback Luke Remix],artist:ef470ff2-dd48-3d65-a242-3575fe9ccd65,album,2019,,1,,,4oRJE0jbFZYzA1uIMtfXSk,,tidy_tuesday_dbcl
4oRdXJjOE5tDAuyQv621D2,Брат за брата,artist:3c4caa08-42e8-170c-5596-e97e320df7ca,album,2015,,1,,,4oRdXJjOE5tDAuyQv621D2,,tidy_tuesday_dbcl
4oTDgTPe44Fkf54Ti0HxtA,Fool,artist:599fe3b5-3907-acf1-43a1-6589e22aca80,album,2015,,1,,,4oTDgTPe44Fkf54Ti0HxtA,,tidy_tuesday_dbcl
4oTMMfynH09vtviSVkgGyL,Pushem Up,artist:b93e2cea-93b0-5b8f-2a33-2ebf90668603,album,2018,,1,,,4oTMMfynH09vtviSVkgGyL,,tidy_tuesday_dbcl
4oUThClq0FpOwwvWqlLE9p,Go! Vive A Tu Manera (Soundtrack from the Netflix Original Series),artist:db54f579-b2e2-9551-b3a9-a816e97aca80,album,2019,,1,,,4oUThClq0FpOwwvWqlLE9p,,tidy_tuesday_dbcl
4oUoeFB2Z6SfFp6xf48AgT,Celebra,artist:356b5cc8-c62f-bb04-d9f2-ea3a51a6be55,album,2017,,1,,,4oUoeFB2Z6SfFp6xf48AgT,,tidy_tuesday_dbcl
4oVG376KpWeBaxrKqRxVri,Lights,artist:c5f5065b-e00d-d233-3e0a-578065dc4809,album,2010,,1,,,4oVG376KpWeBaxrKqRxVri,,tidy_tuesday_dbcl
4oVdpzxBJM1KrBm9cjyye7,Life After Death,artist:5be4f06e-4d87-8927-bc94-c1194deae223,album,1997,,1,,,4oVdpzxBJM1KrBm9cjyye7,,tidy_tuesday_dbcl
4oWDDk4LhzvUe3FIwUqoyf,True Colors (feat. Maya Avedis),artist:2d254258-70c9-78ad-bd67-776e23dff6a4,album,2018,,1,,,4oWDDk4LhzvUe3FIwUqoyf,,tidy_tuesday_dbcl
4ofiE8yk96GswDdIBT2Hxl,Kom Tot Me,artist:5d49b0d9-3e59-c98e-8bd2-090c3dd823b2,album,2019,,1,,,4ofiE8yk96GswDdIBT2Hxl,,tidy_tuesday_dbcl
4ogePZ3mtDw3frtBFbkhGZ,Afro-Beat Airways: Ghana & Togo 1974-1978 (Analog Africa No. 14),artist:af8f02b8-1d4a-e67a-e8f2-6b1621cab7b9,album,2010,,1,,,4ogePZ3mtDw3frtBFbkhGZ,,tidy_tuesday_dbcl
4ohvIC6DYCyY1uyPcvXAFc,Brother To Brother,artist:adfb36f5-47d5-9e10-5761-b3acca8c173d,album,1978,,1,,,4ohvIC6DYCyY1uyPcvXAFc,,tidy_tuesday_dbcl
4oieM9FgOhdsYIssk1SoM2,Spotify Sessions,artist:9fbbaa4c-c515-bc46-e0c1-2e82a31df736,album,2014,,1,,,4oieM9FgOhdsYIssk1SoM2,,tidy_tuesday_dbcl
4okc4TNj7LPu0DuEnUvSKY,Mississippi-The Album,artist:4847ba5d-56ad-54bb-474d-4cc3b08aa3c5,album,2003,,2,,,4okc4TNj7LPu0DuEnUvSKY,,tidy_tuesday_dbcl
4opPH47a9pDfOgkZbAOIw8,Friday,artist:e4ffc662-ea90-981a-99bf-799d030e8065,album,2019,,1,,,4opPH47a9pDfOgkZbAOIw8,,tidy_tuesday_dbcl
4orFYFFPPT0XPqDSehtseF,Hard Boy,artist:3b70bb24-bfba-d29f-5e14-05fe7c41b6ee,album,2019,,1,,,4orFYFFPPT0XPqDSehtseF,,tidy_tuesday_dbcl
4orYKDarDYaLNFB2eZeHWZ,Bang,artist:9a69173e-2bf8-6b4b-7e76-df7b9e396e95,album,2020,,1,,,4orYKDarDYaLNFB2eZeHWZ,,tidy_tuesday_dbcl
4orebNTJrv5qLKVBOunr1N,Woke Up Late (feat. Hailee Steinfeld),artist:b5e9d41c-d4a5-9491-2bd7-9f7664fa722d,album,2019,,1,,,4orebNTJrv5qLKVBOunr1N,,tidy_tuesday_dbcl
4os33QEs14HfXw97HndYz9,Better Man,artist:5f217891-6def-c116-933e-ef3591c9f67f,album,2019,,1,,,4os33QEs14HfXw97HndYz9,,tidy_tuesday_dbcl
4oyjLIpBlFamsysp6YBH2c,T-Rex,artist:b3043767-01bb-974f-bf95-c674a4bb5e10,album,2013,,1,,,4oyjLIpBlFamsysp6YBH2c,,tidy_tuesday_dbcl
4oyxIJzU9EF8kiPbnpws1T,BOATS. (Based On A True Story),artist:818930dc-012d-fae6-9382-8a37324f5985,album,2017,,1,,,4oyxIJzU9EF8kiPbnpws1T,,tidy_tuesday_dbcl
4p0mR09AwHu8jrCKxLmVFU,Dysfunktional Family,artist:3e61ea3c-67b5-b28c-9247-252433a8eebe,album,2003,,1,,,4p0mR09AwHu8jrCKxLmVFU,,tidy_tuesday_dbcl
4p0nrJ3SXAtZVaCnY0C0kM,Roots,artist:c361ca9b-990b-d170-75f3-135fc4960815,album,2019,,1,,,4p0nrJ3SXAtZVaCnY0C0kM,,tidy_tuesday_dbcl
4p0pejjNkFsvsqK6R5t2lq,Ferrari,artist:909e3df7-4867-2942-d2af-7ae86ef4dfc9,album,2018,,1,,,4p0pejjNkFsvsqK6R5t2lq,,tidy_tuesday_dbcl
4p2JcI9VvhC3WxrHn14N1d,LUME E FERRO,artist:2ec6ba29-5717-1bf9-7fc0-cf1382dbe02d,album,2018,,2,,,4p2JcI9VvhC3WxrHn14N1d,,tidy_tuesday_dbcl
4p7Lkgm2jCCtxMBFbUFIJi,In Your Head,artist:ac789cba-ab04-54f0-1299-b876f6b385f8,album,2019,,1,,,4p7Lkgm2jCCtxMBFbUFIJi,,tidy_tuesday_dbcl
4p9QlliNvKndyKSPyuJlP8,Late Nights: The Album,artist:e5add625-d553-be8b-cbd8-70ef644a71b8,album,2015,,1,,,4p9QlliNvKndyKSPyuJlP8,,tidy_tuesday_dbcl
4pAoxsmYFDVqf8jWBihOKz,Ventino,artist:470e08e2-0980-0e88-ecdd-f7cfec7b397e,album,2018,,1,,,4pAoxsmYFDVqf8jWBihOKz,,tidy_tuesday_dbcl
4pCD3TMvon2wJ4JIu61L4S,Like You Know,artist:bea5fd72-ad9a-32db-b77a-07319f5d4b4a,album,2018,,1,,,4pCD3TMvon2wJ4JIu61L4S,,tidy_tuesday_dbcl
4pDgD6zEq9xO7fnUiH3LNW,Hey Baby,artist:546fbe0b-0a04-1f3c-72ce-f8401cec38a0,album,2016,,1,,,4pDgD6zEq9xO7fnUiH3LNW,,tidy_tuesday_dbcl
4pDtJD36tHdR4dVxakWBWH,Sleepless,artist:47cdfc46-3ed6-5dad-1111-68223ef6a70b,album,2014,,1,,,4pDtJD36tHdR4dVxakWBWH,,tidy_tuesday_dbcl
4pDvm2UGie1euJeMIi9Viu,Doomsday,artist:dd74f9c0-74f9-343a-87ee-5ceae883eb82,album,2018,,1,,,4pDvm2UGie1euJeMIi9Viu,,tidy_tuesday_dbcl
4pEO9i4jditKRUvgJkbYkr,On The Drums,artist:dbc62989-0bc0-cd17-e1b4-f49c8631ac9a,album,2019,,1,,,4pEO9i4jditKRUvgJkbYkr,,tidy_tuesday_dbcl
4pEnCDCsZ8iWC3HaF98g2P,Chemical,artist:2c021e12-a57d-5a32-0560-aaf7946fcb04,album,2019,,1,,,4pEnCDCsZ8iWC3HaF98g2P,,tidy_tuesday_dbcl
4pF1FraXxBCOD8KbWsO7Fr,Blue Madonna,artist:0f111d7b-351c-4683-5b87-b569c47ecf08,album,2018,,1,,,4pF1FraXxBCOD8KbWsO7Fr,,tidy_tuesday_dbcl
4pFKV18Ioeiln9RORAXx99,Born To Be Wild: A Retrospective,artist:be2a7620-ddac-6354-699a-ef7dd208afa1,album,1991,,1,,,4pFKV18Ioeiln9RORAXx99,,tidy_tuesday_dbcl
4pFfvZt1riTaIWzkHFfmsF,Reservoir Dogs (Original Motion Picture Soundtrack),artist:885bbe05-d47e-d559-28fb-06297b981a13,album,2009,,1,,,4pFfvZt1riTaIWzkHFfmsF,,tidy_tuesday_dbcl
4pG3bKkbmReDt5QTDn3JDz,Astral Weeks,artist:e20b3d9c-1373-d058-f0e8-3a233579220e,album,1968,,1,,,4pG3bKkbmReDt5QTDn3JDz,,tidy_tuesday_dbcl
4pGwe5BW8GVtIP8ruoa1jB,Touch (Reissue - Deluxe Edition),artist:6b48d7a3-00ac-0d1e-9735-d2089ddffa62,album,1983,,1,,,4pGwe5BW8GVtIP8ruoa1jB,,tidy_tuesday_dbcl
4pJIB0N6oklo6cke2Xh13B,Ketten tief,artist:350d0038-72c3-6bb8-a814-de27fce7b6e5,album,2019,,1,,,4pJIB0N6oklo6cke2Xh13B,,tidy_tuesday_dbcl
4pMsuhPZP44rMBrgDQKGFL,Love Is Not Enough,artist:3f832039-bb26-4a6f-3b26-24925ab99e83,album,2019,,1,,,4pMsuhPZP44rMBrgDQKGFL,,tidy_tuesday_dbcl
4pOU8MCRzDju8zUA4DLwQ2,Grown Up,artist:9b6e6f73-d975-72bb-9655-89d4dbac4d53,album,2012,,1,,,4pOU8MCRzDju8zUA4DLwQ2,,tidy_tuesday_dbcl
4pP8Ind9ps25ftqP6xpZnP,Rhino Hi-Five: Iron Butterfly,artist:d6868d45-65e8-10cc-8f38-fedff3a94ddc,album,2006,,1,,,4pP8Ind9ps25ftqP6xpZnP,,tidy_tuesday_dbcl
4pPJ0Hwrvadty8bGsg4Msg,Peer Pressure (feat. Julia Michaels),artist:efa8374c-c745-c09a-3d97-b64ced44dd6a,album,2019,,1,,,4pPJ0Hwrvadty8bGsg4Msg,,tidy_tuesday_dbcl
4pPWdULaRAkkM74XEH8565,Euromillón,artist:a51f80df-367d-d860-0bd0-e36b7c0cc836,album,2018,,1,,,4pPWdULaRAkkM74XEH8565,,tidy_tuesday_dbcl
4pUnmniGvjDS0fUdbAwl8o,Taller Than You,artist:6e23233f-186e-86ee-09be-b1d20f8b4b45,album,2016,,1,,,4pUnmniGvjDS0fUdbAwl8o,,tidy_tuesday_dbcl
4pW42SzwGvQ2VjFOnNXXX3,My Friend,artist:1b9de012-3b4b-4537-3ea7-5c98f23f5b7d,album,2019,,1,,,4pW42SzwGvQ2VjFOnNXXX3,,tidy_tuesday_dbcl
4pYduH2hYb1BAwedw52wdw,Dear God,artist:97a517c0-bd74-f2b8-cee4-98ff24fb3748,album,2018,,1,,,4pYduH2hYb1BAwedw52wdw,,tidy_tuesday_dbcl
4pYvRFog3iS3UPipDzkKQZ,La Búsqueda (Remastered 2014),artist:ed12ca0a-394c-9904-cc91-8f398abda926,album,2014,,1,,,4pYvRFog3iS3UPipDzkKQZ,,tidy_tuesday_dbcl
4paF6ifFpF7vhGwQrhnB8C,Lost 蛇,artist:3325ab0e-2e77-41ef-dddd-7d6440c15045,album,2019,,1,,,4paF6ifFpF7vhGwQrhnB8C,,tidy_tuesday_dbcl
4pd3818zqjcSLvJ9kE4FnZ,"Broken Homes (feat. Nafe Smallz, M Huncho & Gunna)",artist:837fb335-741b-0c6e-2561-19da827add14,album,2018,,1,,,4pd3818zqjcSLvJ9kE4FnZ,,tidy_tuesday_dbcl
4peN48bWwUd3554DUSuGhH,Life Or Death,artist:ac909083-a270-e740-ab1e-13da903ba4fe,album,1998,,3,,,4peN48bWwUd3554DUSuGhH,,tidy_tuesday_dbcl
4pefQ21iSk8hdnxw3WSB5Y,It's Album Time,artist:07013d2e-2142-b7f7-6b12-0ded899a5699,album,2014,,1,,,4pefQ21iSk8hdnxw3WSB5Y,,tidy_tuesday_dbcl
4phhDFemofc0OpqV7SAMov,Original Hits,artist:d1e518b3-bc6f-e341-bb2b-f1a03406ec45,album,2012,,1,,,4phhDFemofc0OpqV7SAMov,,tidy_tuesday_dbcl
4pkmQ69jPsYA9ViNmlLNYh,The Highway,artist:3be63ae3-b9b0-99f1-4a76-1e1bf7a449f4,album,2019,,1,,,4pkmQ69jPsYA9ViNmlLNYh,,tidy_tuesday_dbcl
4pl2838fY2YPaqiT2yWuMo,So Am I (Toby Green Remix),artist:b4894a68-1a21-5f69-8743-1dd891a13b68,album,2019,,1,,,4pl2838fY2YPaqiT2yWuMo,,tidy_tuesday_dbcl
4plb9fokp62xibT3hu8JoR,B.L.O.W.,artist:cbd6d79f-1509-0178-a0c7-2dfcd3c6ab3a,album,2015,,1,,,4plb9fokp62xibT3hu8JoR,,tidy_tuesday_dbcl
4pnX8RkztAQj5EgyKKPHyL,Office Politics,artist:1c669dfa-9699-77d3-8567-7d3c485a1982,album,2019,,1,,,4pnX8RkztAQj5EgyKKPHyL,,tidy_tuesday_dbcl
4povLQae4v6OV9EMgAL5YH,The Devil and the Almighty Blues,artist:b61babb9-7b45-a21f-77ff-6367fc0a9019,album,2015,,1,,,4povLQae4v6OV9EMgAL5YH,,tidy_tuesday_dbcl
