artist_id,name,name_normalized,country_of_origin,career_start_year,primary_genre_l1,primary_genre_l2,spotify_followers,spotify_popularity,monthly_listeners,musicbrainz_id,lastfm_listeners,lastfm_play_count,is_solo_artist,source_dataset
artist:a3c65c29-7427-0fd0-93ee-8a9bf8ae7d0b,108,108,,2001,Metal,Hardcore,,,,,,,,compiled_multi_source
artist:a3c72b12-f249-1b68-4de6-ba5fab6cf74a,DMVU,dmvu,,2016,Reggae,Dub,,,,,,,,compiled_multi_source
artist:a3c79938-cf77-4c2b-d3cb-ba7d0a2ad544,Bury Your Dead,bury your dead,,2001,Metal,Death Metal,,,,,,,,compiled_multi_source
artist:a3c8c78b-615b-8146-8b22-e9eca4eb61f4,The Wailers,the wailers,,2001,Rock,Ska,,,,,,,,compiled_multi_source
artist:a3c8dab1-a613-6d90-1ec3-e8ec74422bfc,Camiches,camiches,,2015,Rock,Punk Rock,,,,,,,,compiled_multi_source
artist:a3cb7875-02a2-df80-0f6f-d088d0a55122,The Tandoori Knights,the tandoori knights,,2010,Rock,Garage Rock,,,,,,,,compiled_multi_source
artist:a3cca0b1-4180-ccca-8694-4ee129e70c82,Hymie's Basement,hymies basement,,2003,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:a3cf38e1-9824-0d58-0aa0-2d97b1ce1817,Exiliado,exiliado,,2013,Metal,Heavy Metal,,,,,,,,compiled_multi_source
artist:a3cf6696-3cec-3d59-abb7-31b6ce910c6e,Radiology,radiology,,2018,Electronic,EDM,,,,,,,,compiled_multi_source
artist:a3d17795-e29e-8d54-3596-ee0a8435eacd,Man Must Die,man must die,,2004,Metal,Death Metal,,,,,,,,compiled_multi_source
artist:a3d232c6-9c0a-0ce4-c0e9-26bfbd544cf3,GNTN,gntn,,2020,Electronic,Techno,,,,,,,,compiled_multi_source
artist:a3d26179-1250-762e-dc83-cd3d87952982,Kyohei Akagawa,kyohei akagawa,,2013,Electronic,Progressive House,,,,,,,,compiled_multi_source
artist:a3d29608-decc-5267-71f2-f099b10f5d6a,Chakuza,chakuza,,2006,World,German,,,,,,,,compiled_multi_source
artist:a3d2dfc7-c1cd-26a6-5991-cb81d56ff7c2,Zonoma,zonoma,,2016,Electronic,House,,,,,,,,compiled_multi_source
artist:a3d2ec97-08e8-bfb3-df1c-77b8e5aa860b,Kenny Lewis & One Voice,kenny lewis  one voice,,2002,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:a3d47984-93cb-6960-3c2e-b0b4b9a415a2,Bailey Jehl,bailey jehl,,2018,Folk,Acoustic,,,,,,,,compiled_multi_source
artist:a3d4b9fd-c3e7-8164-ba9a-60a7ebb05800,Insan3lik3,insan3lik3,,2011,Electronic,EDM,,,,,,,,compiled_multi_source
artist:a3d51f0a-cedc-6770-f8ab-4aaffaaba148,Mois,mois,,2020,World,German,,,,,,,,compiled_multi_source
artist:a3d7d82f-50cc-266b-0af4-7bf8e056a8f7,Mighty Mouth,mighty mouth,,2008,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:a3d80c4f-f343-cffa-5289-78a74d5100ca,Saffari,saffari,,2016,Electronic,Chill,,,,,,,,compiled_multi_source
artist:a3d91516-ca43-ff1e-003e-6d2ea41aafb7,starRo,starro,,2016,R&B,R&B,,,,,,,,compiled_multi_source
artist:a3db87c8-1572-edf5-d0c3-c13df60f38b6,Les Wampas,les wampas,,2000,World,French,,,,,,,,compiled_multi_source
artist:a3dc189f-a968-71d8-1626-ff558cc9379a,Susanne Sundfør,susanne sundfr,,2012,Folk,Singer-Songwriter,,,,,,,,compiled_multi_source
artist:a3dc1eed-299a-e7be-8932-f339d6dc967e,Del Reeves,del reeves,,2005,Country,Country,,,,,,,,compiled_multi_source
artist:a3dc9452-ffe6-2fff-83c4-11848b96ea65,Erin Rae,erin rae,,2018,Folk,Folk,,,,,,,,compiled_multi_source
artist:a3de19f8-f382-d790-7827-378cafa116a8,Disfiguring The Goddess,disfiguring the goddess,,2008,Metal,Death Metal,,,,,,,,compiled_multi_source
artist:a3df54dc-1fd3-d50f-50d4-deeaca2f4cc5,Jack Back,jack back,,2012,Electronic,Progressive House,,,,,,,,compiled_multi_source
artist:a3df7232-7701-38b3-1065-91c860305f52,Kiddie Boppers,kiddie boppers,,2004,Pop,Party,,,,,,,,compiled_multi_source
artist:a3dffc93-e702-3943-ec46-fbcf6a672dc1,Bunny Wailer,bunny wailer,,2009,Reggae,Dub,,,,,,,,compiled_multi_source
artist:a3e02187-a50b-40ba-7cb2-a5159ee1dd61,"Saturn, Alexander",saturn alexander,,2017,R&B,R&B,,,,,,,,compiled_multi_source
artist:a3e11c8e-eba7-c5a4-602d-48b3fe02b836,Between The Buried And Me,between the buried and me,,2002,Metal,Death Metal,,,,,,,,compiled_multi_source
artist:a3e15c0e-77ee-df88-6126-8884b3c104f4,Mouma Bob,mouma bob,,2013,Instrumental,Guitar,,,,,,,,compiled_multi_source
artist:a3e1a604-f579-f994-5f6b-d69e8219fa12,MASKED,masked,,2018,Electronic,Club,,,,,,,,compiled_multi_source
artist:a3e1b418-ae28-8873-c9ce-ab014ff235b2,Jakspin,jakspin,,2018,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:a3e215bc-3661-c4b0-35b8-8a1a7c93111d,Jamey Johnson,jamey johnson,,2006,Country,Country,,,,,,,,compiled_multi_source
artist:a3e31f60-097d-b875-2f59-d93c0bb53da1,Tellusian,tellusian,,2012,Metal,Grindcore,,,,,,,,compiled_multi_source
artist:a3e502cb-cac2-9673-8179-b16b7fabe086,Sophia Rain,sophia rain,,2017,Pop,Sleep/Ambient,,,,,,,,compiled_multi_source
artist:a3e61e67-3784-1de4-8f78-d316231f9100,Mahalia Jackson,mahalia jackson,,2002,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:a3e66d6f-cc42-9723-8219-8ea2714d7daf,The Shadows Of Night,the shadows of night,,2004,Rock,Garage Rock,,,,,,,,compiled_multi_source
artist:a3e6ca84-6269-af16-6a3b-27e801009be9,Cody Simpson,cody simpson,,2010,Electronic,Dance,,,,,,,,compiled_multi_source
artist:a3e71fc1-7b77-b056-7660-fa0dd86ec398,Indigo Children,indigo children,,2011,World,Indian,,,,,,,,compiled_multi_source
artist:a3e752c4-2c74-fa83-299f-5965d790ef6d,Ganjaman,ganjaman,,2002,World,German,,,,,,,,compiled_multi_source
artist:a3e82ad2-cefc-d8da-548e-2769cdc68a6b,Illinois Jacquet,illinois jacquet,,2007,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:a3e86b39-b6dd-5c57-9798-7c423c6af4df,Liam Stoler,liam stoler,,2021,Instrumental,Guitar,,,,,,,,compiled_multi_source
artist:a3e9753d-2d78-a6e5-5654-c3de16361152,Wayne Newton,wayne newton,,2000,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:a3e98308-f07f-3719-adc9-7809640117d7,Black Oak County,black oak county,,2016,Rock,Hard Rock,,,,,,,,compiled_multi_source
artist:a3e9bf0b-a86a-44f8-81b7-ed1d9f9e83a3,filous,filous,,2015,Electronic,Deep House,,,,,,,,compiled_multi_source
artist:a3ea3b66-42ff-a1b6-d138-80c8a2ff1986,Milosz Magin,milosz magin,,2021,Classical,Classical,,,,,,,,compiled_multi_source
artist:a3eae15c-6cfb-17b5-cef1-1fcb9dfb1972,Lypid,lypid,,2000,Electronic,Ambient,,,,,,,,compiled_multi_source
artist:a3eb3676-dfaa-6a54-6f94-96a14a93d59b,Ayush Panda,ayush panda,,2020,World,Indian,,,,,,,,compiled_multi_source
artist:a3eb78c0-7a49-d5b0-0bf0-42cc7e05566c,Petra Sihombing,petra sihombing,,2014,Pop,Indie Pop,,,,,,,,compiled_multi_source
artist:a3efc5ef-3d29-d4ee-06d3-47b2b39bec04,Ben L'Oncle Soul,ben loncle soul,,2010,R&B,Soul,,,,,,,,compiled_multi_source
artist:a3f26e63-b77d-743c-4f22-c64af2d1a3f8,Manfred Mann's Earth Band,manfred manns earth band,,1976,Blues,Blues,,,,,,,,compiled_multi_source
artist:a3f290a6-be0e-90f5-d0e0-614a1745f164,Faywltrs,faywltrs,,2020,Rock,Emo,,,,,,,,compiled_multi_source
artist:a3f2f93f-8d0d-87eb-5115-511f4c5c6ecd,I See Aura,i see aura,,2023,R&B,Groove,,,,,,,,compiled_multi_source
artist:a3f3151a-bc66-b530-4b06-a95ff5fc09dd,Finley Quaye,finley quaye,,1997,Electronic,Electronic,,,,,,,,compiled_multi_source
artist:a3f5d7f4-0bf1-3b73-bdf1-ec9d79a4f9db,NESS,ness,,2022,World,German,,,,,,,,compiled_multi_source
artist:a3f66580-7159-cb61-0415-57a4d2f094c6,Coup,coup,,2016,World,German,,,,,,,,compiled_multi_source
artist:a3f74382-386f-ae82-227e-b74224f4d628,Carol Thompson,carol thompson,,2000,Folk,Folk,,,,,,,,compiled_multi_source
artist:a3f8cba0-c817-05b7-7607-574cb4da937b,Pablo Cruise,pablo cruise,,2000,Country,Country,,,,,,,,compiled_multi_source
artist:a3fbe303-231a-0e1b-1660-b00178e358bf,"Myka, Relocate",myka relocate,,2012,Metal,Metal,,,,,,,,compiled_multi_source
artist:a3ff620f-831f-d350-db38-eb799f17be9f,Los Brincos,los brincos,,2000,Latin,Spanish,,,,,,,,compiled_multi_source
artist:a3ffb31f-c66b-1e7c-592a-17d099a966a6,Boytronic,boytronic,,2004,Pop,Pop,,,,,,,,compiled_multi_source
artist:a40047ed-5717-b8d2-de40-a6aa4dd46a81,Chris Standring,chris standring,,2000,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:a400bfcb-7291-384d-9b3d-d9ef636d65bd,The Cowboys,the cowboys,,2015,Pop,Power Pop,,,,,,,,compiled_multi_source
artist:a401f257-ef4c-f181-c7e3-e523072b8649,Kendo Kaponi,kendo kaponi,,2018,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:a4024b0e-2375-3efe-b03a-14dcb6e50334,Dylan Henner,dylan henner,,2020,Electronic,Ambient,,,,,,,,compiled_multi_source
artist:a402654f-cf7f-5166-b7f7-4673e897d854,916frosty,916frosty,,2018,Rock,Emo,,,,,,,,compiled_multi_source
artist:a404630a-af98-e1ed-7d4e-e64a7eb27111,Norma Loy,norma loy,,2013,Rock,Goth,,,,,,,,compiled_multi_source
artist:a404c76e-5fdd-588d-f20e-337e657d0208,Michael Guthrie Band,michael guthrie band,,2011,Pop,Power Pop,,,,,,,,compiled_multi_source
artist:a404e8a5-64d3-c467-3536-427651bf38bf,Honeymoon Suite,honeymoon suite,,1984,Rock,Hard Rock,,,,,,,,compiled_multi_source
artist:a405e78d-1ec0-f738-4ccd-6343802ce46d,Uku Kuut,uku kuut,,2012,R&B,Funk,,,,,,,,compiled_multi_source
artist:a4060f0e-f1a1-95ba-83f5-4176fd57fd92,DOOMROAR,doomroar,,2018,Electronic,Chill,,,,,,,,compiled_multi_source
artist:a4072297-a93b-8cb5-1197-432cf6558fee,The Foundations,the foundations,,1968,R&B,Soul,,,,,,,,compiled_multi_source
artist:a407a878-02cb-9853-5d3e-f3ca8d62c634,Kage,kage,,2020,Electronic,EDM,,,,,,,,compiled_multi_source
artist:a40ac78a-231a-3229-1061-c460824ff628,The Amenta,the amenta,,2004,Metal,Black Metal,,,,,,,,compiled_multi_source
artist:a40de308-0f01-10b5-25cb-1e4dbfd44eb7,Gérard Lenorman,grard lenorman,,2003,World,French,,,,,,,,compiled_multi_source
artist:a40edfd6-6190-a291-5004-e87274ca2979,Larry Carlton,larry carlton,,2000,Instrumental,Guitar,,,,,,,,compiled_multi_source
artist:a40f396e-9dd8-cec3-ebf0-5fff63b98a25,Basic Rhythm,basic rhythm,,2016,Electronic,Club,,,,,,,,compiled_multi_source
artist:a40f79ea-e87a-1eb0-c83f-9c886a053131,Bukez Finezt,bukez finezt,,2010,Electronic,Dubstep,,,,,,,,compiled_multi_source
artist:a4101368-4841-e22e-855a-b1f5811e4742,Skyy,skyy,,2010,Electronic,Disco,,,,,,,,compiled_multi_source
artist:a4108c41-32d8-e846-1c2c-44d6a480754f,Oumou Sangaré,oumou sangar,,2009,Blues,Blues,,,,,,,,compiled_multi_source
artist:a41112a7-b65e-77f7-54a0-9e5fc03a5924,The Traditional Fools,the traditional fools,,2007,Rock,Garage Rock,,,,,,,,compiled_multi_source
artist:a41122ed-ab4a-132f-c9a2-171fc154cd8c,Little Big League,little big league,,2013,Rock,Punk,,,,,,,,compiled_multi_source
artist:a41161b0-b2d3-ed35-4bfd-8d1fb37d77f1,Enon,enon,,2002,Rock,Rock,,,,,,,,compiled_multi_source
artist:a4122273-f7c2-9a92-469c-19dcfd5638c8,Jacob David,jacob david,,2015,Classical,Classical,,,,,,,,compiled_multi_source
artist:a412ebbf-ffb3-039e-58ae-007985baf488,Axewitch,axewitch,,2015,Metal,Heavy Metal,,,,,,,,compiled_multi_source
artist:a413e0ca-6e9e-f5a4-a229-5446df768d68,Veedel Kaztro,veedel kaztro,,2013,World,German,,,,,,,,compiled_multi_source
artist:a413e180-2102-ac8c-ffb8-2b499e1a7827,Original Sin,original sin,,2007,Electronic,Drum and Bass,,,,,,,,compiled_multi_source
artist:a414ad0e-d856-7a4b-2c40-5c97219fd648,Andreya Triana,andreya triana,,2010,R&B,Soul,,,,,,,,compiled_multi_source
artist:a414f9cf-6ab8-7832-a388-30bf52ad94d9,Fontaines D.C.,fontaines dc,,2019,Rock,Alt-Rock,,,,,,,,compiled_multi_source
artist:a41566ee-824d-fbe0-b387-2a3300903642,Dale Kavanagh,dale kavanagh,,2000,Instrumental,Guitar,,,,,,,,compiled_multi_source
artist:a415f4a2-ee19-b275-d0dd-08b131ae50c1,Perfect Plan,perfect plan,,2018,Rock,Hard Rock,,,,,,,,compiled_multi_source
artist:a4172074-a76c-2448-0553-69b378751043,Mary Coughlan,mary coughlan,,2012,Folk,Singer-Songwriter,,,,,,,,compiled_multi_source
artist:a417816e-c35f-5e1f-3168-8bd9c52754a3,Hayden,hayden,,2001,Folk,Singer-Songwriter,,,,,,,,compiled_multi_source
artist:a41af738-1419-ad06-6e4d-3b6837e36f75,Atom And His Package,atom and his package,,2001,Electronic,Electro,,,,,,,,compiled_multi_source
artist:a41c2dfa-3a2f-a1f2-c209-f1fd4172737b,El Zar,el zar,,2016,Rock,Alt-Rock,,,,,,,,compiled_multi_source
artist:a41c6ac0-d4e8-a969-6cbe-fbf3c307bec7,Tracy Irve,tracy irve,,2016,Rock,Goth,,,,,,,,compiled_multi_source
artist:a41c6d10-8cc8-befd-0360-acd48dc80ad2,Eazy Mac,eazy mac,,2016,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:a41ce0fa-4584-2453-1e58-fc81d4f49c25,Supermans Feinde,supermans feinde,,2017,Electronic,Deep House,,,,,,,,compiled_multi_source
artist:a41e57eb-7ae0-0f59-4f60-681f4405a622,Martin Fritzon,martin fritzon,,2019,Electronic,EDM,,,,,,,,compiled_multi_source
artist:a41f5b5a-9587-5916-718e-f23581ce8047,Nimrod David Pfeffer,nimrod david pfeffer,,2012,Classical,Classical,,,,,,,,compiled_multi_source
artist:a420bb3b-9484-c3d1-7ec1-b94de42e2c8b,Gentle Hat Club,gentle hat club,,2020,Pop,Sleep/Ambient,,,,,,,,compiled_multi_source
artist:a4213486-4bea-c1be-d12b-5baa04686b7a,Punialava’a,punialavaa,,2018,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:a421d75d-10ef-2881-745b-0144deb57c03,Devin The Dude,devin the dude,,2004,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:a422e104-d70c-b447-d068-88747d85f7a5,John Acquaviva,john acquaviva,,2008,Electronic,House,,,,,,,,compiled_multi_source
artist:a4234466-42c6-9030-98d0-82faec2cdf2e,Annihilation Time,annihilation time,,2002,Rock,Garage Rock,,,,,,,,compiled_multi_source
artist:a423c11b-5146-f94f-918a-b0321b760378,Brandon Reeve,brandon reeve,,2019,Electronic,EDM,,,,,,,,compiled_multi_source
artist:a423f98b-756a-bb11-c785-4c0c1da07fd7,THYPONYX,thyponyx,,2020,Electronic,House,,,,,,,,compiled_multi_source
artist:a4257193-0f1f-d1ef-26bb-6c7fa3737961,Pasodobles de España,pasodobles de espaa,,2010,Latin,Spanish,,,,,,,,compiled_multi_source
artist:a4259a83-9e4a-e39d-b610-3021e82f8549,Shiraz Lane,shiraz lane,,2018,Rock,Hard Rock,,,,,,,,compiled_multi_source
artist:a42604ca-7fcb-5c1c-62dc-8c1d524a9e7e,Sophie Francis,sophie francis,,2019,Electronic,EDM,,,,,,,,compiled_multi_source
artist:a427a115-7c34-309c-815c-903e2e5f641c,Blackslash,blackslash,,2013,Metal,Heavy Metal,,,,,,,,compiled_multi_source
artist:a428745b-3cf7-5c4b-203c-c731b4495eca,Hugo Aguilar,hugo aguilar,,2004,Unknown,Salsa,,,,,,,,compiled_multi_source
artist:a4293628-8666-862f-abec-781ab7fa635a,SOIL & “PIMP” SESSIONS,soil  pimp sessions,,2008,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:a429d27a-c543-2d34-d406-aef05520eccf,Lune,lune,,2020,World,German,,,,,,,,compiled_multi_source
artist:a42a7e78-73a2-8a53-e7d1-393b23a7d34e,Caspa,caspa,,2006,Reggae,Dub,,,,,,,,compiled_multi_source
artist:a42cc241-7943-c8b5-73d7-9153a0cff0b0,Ian Giles,ian giles,,2002,Folk,Folk,,,,,,,,compiled_multi_source
artist:a42de691-d985-99df-207f-e7a9ffa90f56,Andrea Roma,andrea roma,,2007,Electronic,Minimal Techno,,,,,,,,compiled_multi_source
artist:a42ef92b-ad57-d1e0-d1ad-f104b165b115,Justice For The Damned,justice for the damned,,2018,Metal,Hardcore,,,,,,,,compiled_multi_source
artist:a42fecab-388b-4dbe-234b-2524e3c279f9,De Palmas,de palmas,,2000,World,French,,,,,,,,compiled_multi_source
artist:a43199ab-2940-80fe-5afb-bc844beef653,Danyel Gerard,danyel gerard,,2008,Rock,Rock N Roll,,,,,,,,compiled_multi_source
artist:a4322313-18e3-5bd5-c6c7-ce6c0248aede,Esteman,esteman,,2014,Rock,Alt-Rock,,,,,,,,compiled_multi_source
artist:a433152a-88c9-cfc6-044f-cc67e5b9c830,Wanda Jackson,wanda jackson,,2003,Rock,Rock N Roll,,,,,,,,compiled_multi_source
artist:a433913e-8888-b44e-e9e0-abeea463cbc3,Ovrkast.,ovrkast,,2020,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:a43503d9-1cf9-8a20-cc56-e8b645833be2,FIXL,fixl,,2020,Electronic,EDM,,,,,,,,compiled_multi_source
artist:a435fd93-74b8-8f6b-811b-26acdff1c74f,Wormhole,wormhole,,2016,Metal,Death Metal,,,,,,,,compiled_multi_source
artist:a43673e6-c603-609d-1014-5b45d61d8e26,Segun Bucknor's Revolution,segun bucknors revolution,,2011,World,Afrobeat,,,,,,,,compiled_multi_source
artist:a4373061-8d04-edfa-d06f-f408d58fdde8,Mithoon,mithoon,,2007,Soundtrack,Pop Film,,,,,,,,compiled_multi_source
artist:a43853cd-1aaf-3e5f-ff8a-206dab8e1a12,Lanark Artefax,lanark artefax,,2017,Electronic,Club,,,,,,,,compiled_multi_source
artist:a43aecf0-f4c3-50e3-4070-7a73fa1b12ee,Restorations,restorations,,2013,Rock,Emo,,,,,,,,compiled_multi_source
artist:a43b4caa-46fb-39a1-d48b-89e25f0e79df,Her,her,,2016,World,French,,,,,,,,compiled_multi_source
artist:a43bb1c3-8eb7-a2cf-0c63-f8ecfd2076d7,Noisettes,noisettes,,2007,R&B,Soul,128303.0,46.0,,,,,,compiled_multi_source
artist:a43d8681-2bf4-bd65-60d6-dd0a139d0435,Monophonics,monophonics,,2011,World,Afrobeat,,,,,,,,compiled_multi_source
artist:a43dd8cf-4f22-e30c-329e-92f63d273894,Alpay,alpay,,2000,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:a43e1a4c-c641-19b8-2fe9-63dd7f78ee3a,Nick Luebke,nick luebke,,2018,R&B,R&B,,,,,,,,compiled_multi_source
artist:a43e1b4e-a889-306a-626e-4f5e68eebf02,7for4,7for4,,2001,World,German,,,,,,,,compiled_multi_source
artist:a43e9d6a-bc23-dd8c-bd64-6ece58959c6c,Abstractyss,abstractyss,,2023,Metal,Death Metal,,,,,,,,compiled_multi_source
artist:a43fb51b-6bb6-5aa7-16a9-e3596ff05c30,Cold Cave,cold cave,,2011,Rock,Goth,,,,,,,,compiled_multi_source
artist:a4402156-7407-c01e-b69a-4ba2b68e53d8,Y Shadey,y shadey,,2021,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:a44119a8-cf7d-b04f-bf8b-4f7a0b2c1fe6,Nahawa Doumbia,nahawa doumbia,,2001,Blues,Blues,,,,,,,,compiled_multi_source
artist:a442143c-c255-61b2-8dae-9d4a41fd163e,Odilara,odilara,,2012,Latin,Samba,,,,,,,,compiled_multi_source
artist:a443c06c-82d4-facb-d52b-f70ae59c39ac,Zuma.,zuma,,2019,Electronic,EDM,,,,,,,,compiled_multi_source
artist:a444cc0c-1e52-7f3f-1053-efaa946f73c8,Jimmy Hughes,jimmy hughes,,2008,Blues,Blues,,,,,,,,compiled_multi_source
artist:a4476c3a-e97a-193a-8159-1274e0102537,Kaffetorsk,kaffetorsk,,2017,Electronic,Disco,,,,,,,,compiled_multi_source
artist:a448252a-d3ec-e59a-c8ee-5f0a1475bc71,Rich O'Toole,rich otoole,,2020,Country,Country,,,,,,,,compiled_multi_source
artist:a4483bd6-b489-5c24-f95b-28d3cf901ce6,Fragrance,fragrance,,2019,World,French,,,,,,,,compiled_multi_source
artist:a448afb1-8889-acd3-9742-68968f5afc61,DJ D,dj d,,2007,Electronic,Techno,,,,,,,,compiled_multi_source
artist:a4499d92-ae31-1501-40bf-d7a89c0b52d4,Julie London,julie london,,2000,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:a44a54ad-919d-1a8d-9e76-dde71ca24155,Hazy Loper,hazy loper,,2003,Rock,Goth,,,,,,,,compiled_multi_source
artist:a44b3acd-78f3-7102-3a73-4f4f82fa228e,Fold Zandura,fold zandura,,2023,Rock,Punk Rock,,,,,,,,compiled_multi_source
artist:a44d531d-0a2e-8d64-c81e-03ba64abe2a3,Jabari Johnson,jabari johnson,,2016,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:a44deb9a-e39d-943d-6496-dc0030c3812d,Maeta,maeta,,2019,Electronic,Chill,,,,,,,,compiled_multi_source
artist:a44e2ff6-cee0-4f32-82d3-cff44765f60f,Kumiho,kumiho,,2019,Electronic,EDM,,,,,,,,compiled_multi_source
artist:a44ef727-eaba-5cf9-ad21-592d20d5d4d5,Cory Wells,cory wells,,2018,Rock,Emo,,,,,,,,compiled_multi_source
artist:a450aacc-67f2-2911-5ad4-21baf4a26ddd,Grizzly Bear,grizzly bear,,2004,Electronic,Chill,,,,,,,,compiled_multi_source
artist:a451453f-7b33-511c-7b07-1da58fcfe219,Lauren Flax,lauren flax,,2009,Electronic,Techno,,,,,,,,compiled_multi_source
artist:a4529272-8e64-03c8-7438-3df2ba36d62f,Mick Clarke,mick clarke,,2013,Blues,Blues,,,,,,,,compiled_multi_source
artist:a455c38e-6b5a-1bb0-57c4-b31f459bff22,RVAGE,rvage,,2017,Electronic,Hardstyle,,,,,,,,compiled_multi_source
artist:a456c96f-78d3-81c0-499c-b6c12b4a7d17,Little Circuits,little circuits,,2021,Pop,Sleep/Ambient,,,,,,,,compiled_multi_source
artist:a456d9b6-3119-5885-68e9-8cb27a5e2a52,Sujatha,sujatha,,2000,Soundtrack,Pop Film,,,,,,,,compiled_multi_source
artist:a4574845-3259-5d84-0417-2ea6392c2867,Gazeebo,gazeebo,,2013,Electronic,Disco,,,,,,,,compiled_multi_source
artist:a4575dfc-6ce8-2f9d-937d-cdd4d341f597,Natalie Merchant,natalie merchant,,2000,Folk,Singer-Songwriter,,,,,,,,compiled_multi_source
artist:a458d479-172f-219c-9316-49e9ca9a2f4c,Chumped,chumped,,2013,Rock,Punk,,,,,,,,compiled_multi_source
artist:a458e135-0fcf-dde6-b378-7e4ae6c59d80,источник,,,2018,Rock,Emo,,,,,,,,compiled_multi_source
artist:a45b868d-ea47-f854-64c6-35aa084604e9,Look Mexico,look mexico,,2007,Rock,Emo,,,,,,,,compiled_multi_source
artist:a45bb649-4ea7-664b-e743-703c43948034,Dennis Lamar,dennis lamar,,2017,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:a45c30bf-b54d-5b95-119c-c63e8491a9b4,Ryohei Shimoyama,ryohei shimoyama,,2021,Instrumental,Guitar,,,,,,,,compiled_multi_source
artist:a45e7971-7e80-0db5-e023-6d9ce9a9afe4,Dierks Bentley,dierks bentley,,2003,Country,Country,3316476.0,65.0,,,,,,compiled_multi_source
artist:a46016f8-4e2c-d340-0171-f91ba19e86dc,Dotter,dotter,,2020,World,Swedish,,,,,,,,compiled_multi_source
artist:a4604d73-95be-6e66-482e-ef57c8a210af,Lit Trust,lit trust,,2023,World,Indian,,,,,,,,compiled_multi_source
artist:a461b7a6-4df2-61e5-1522-1c1ed7519a1e,Sensation,sensation,,2002,Electronic,Trance,,,,,,,,compiled_multi_source
artist:a4621cef-bded-98a0-da9c-751d99a8a8d9,Steven Novacek,steven novacek,,2002,Instrumental,Guitar,,,,,,,,compiled_multi_source
artist:a46243e0-7026-e56d-0e5d-133b8f1e34bf,Knoxa,knoxa,,2015,R&B,Groove,,,,,,,,compiled_multi_source
artist:a4652c7a-8a21-a289-3f0f-3a82f8605002,Ella Fitzgerald,ella fitzgerald,,1960,Blues,Blues,,,,,,,,compiled_multi_source
artist:a46584a9-52d4-a532-c4c5-cbe9a1a7cfcf,Paper Skies,paper skies,,2017,Reggae,Dub,,,,,,,,compiled_multi_source
artist:a46680ef-bed1-8d7f-b881-4f7ec03023b3,Tim Peters,tim peters,,2019,Pop,Party,,,,,,,,compiled_multi_source
artist:a4696134-0a54-72ec-28dc-7ba37fedcc5f,Mike Purkey,mike purkey,,2005,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:a469b678-8304-1eb9-8148-65e1a7a41d75,Susanna,susanna,,2006,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:a46e01a4-f7ed-2db5-cd6b-4e6472da78cb,John Hartford,john hartford,,1984,Country,Country,,,,,,,,compiled_multi_source
artist:a46f56a1-ef0e-9c6d-599d-7f417a3e10d4,Jackson Do Pandeiro,jackson do pandeiro,,2000,Latin,Forró,,,,,,,,compiled_multi_source
artist:a4703ce0-f0a0-55ed-64ee-56a18a754891,Like Lovers,like lovers,,2019,World,German,,,,,,,,compiled_multi_source
artist:a472e628-39cb-4e3b-3a09-5bca54b1a78e,Syberia,syberia,,2012,Latin,Spanish,,,,,,,,compiled_multi_source
artist:a4732781-2bef-7fc2-4d33-acfe54c3c39e,Flash Forward,flash forward,,2020,World,German,,,,,,,,compiled_multi_source
artist:a474b02c-dc36-31a3-b8e7-8370a603ecc2,Koji.,koji,,2017,R&B,R&B,,,,,,,,compiled_multi_source
artist:a4757d74-19ff-3b48-e92e-90596f0e7548,god,god,,2001,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:a476129f-2f65-3508-704a-4233c0ffa987,Barbara George,barbara george,,2022,Blues,Blues,,,,,,,,compiled_multi_source
artist:a4766526-e405-c8c7-ffd6-e2b3f653f5a8,Ocie Elliott,ocie elliott,,2018,Folk,Folk,,,,,,,,compiled_multi_source
artist:a47762b4-79da-1e88-8ed5-7604cf797cfd,Sean Leon,sean leon,,2016,R&B,R&B,,,,,,,,compiled_multi_source
artist:a47a9ac4-10fe-cb05-2fab-db7586e7d7a6,Negative FX,negative fx,,2006,Metal,Hardcore,,,,,,,,compiled_multi_source
